time,x,y,theta,vx,vy,w,Uv,Uw,xg,yg,goalID,goalType,collisionTagID,reward,safetyViolated,U_constraint,rayAngle_0,rayDistance_0,rayTag_0,rayAngle_1,rayDistance_1,rayTag_1,rayAngle_2,rayDistance_2,rayTag_2,rayAngle_3,rayDistance_3,rayTag_3,rayAngle_4,rayDistance_4,rayTag_4,rayAngle_5,rayDistance_5,rayTag_5,rayAngle_6,rayDistance_6,rayTag_6,rayAngle_7,rayDistance_7,rayTag_7,rayAngle_8,rayDistance_8,rayTag_8,rayAngle_9,rayDistance_9,rayTag_9,rayAngle_10,rayDistance_10,rayTag_10,rayAngle_11,rayDistance_11,rayTag_11,rayAngle_12,rayDistance_12,rayTag_12,rayAngle_13,rayDistance_13,rayTag_13,rayAngle_14,rayDistance_14,rayTag_14,rayAngle_15,rayDistance_15,rayTag_15,rayAngle_16,rayDistance_16,rayTag_16,rayAngle_17,rayDistance_17,rayTag_17,rayAngle_18,rayDistance_18,rayTag_18,rayAngle_19,rayDistance_19,rayTag_19,rayAngle_20,rayDistance_20,rayTag_20,rayAngle_21,rayDistance_21,rayTag_21,rayAngle_22,rayDistance_22,rayTag_22,rayAngle_23,rayDistance_23,rayTag_23,rayAngle_24,rayDistance_24,rayTag_24,rayAngle_25,rayDistance_25,rayTag_25,rayAngle_26,rayDistance_26,rayTag_26,rayAngle_27,rayDistance_27,rayTag_27,rayAngle_28,rayDistance_28,rayTag_28,rayAngle_29,rayDistance_29,rayTag_29,rayAngle_30,rayDistance_30,rayTag_30,rayAngle_31,rayDistance_31,rayTag_31,rayAngle_32,rayDistance_32,rayTag_32,rayAngle_33,rayDistance_33,rayTag_33,rayAngle_34,rayDistance_34,rayTag_34,rayAngle_35,rayDistance_35,rayTag_35,rayAngle_36,rayDistance_36,rayTag_36
16.69999,33.01331,2.029897,2.839075,0.352147,0.109904,0.686846,-0.5291645,0.3268268,5,13,0,0,0,-0.001998002,0,0.8559912,1.09283E-05,5,0,-4.999998,5,0,5.00001,5,0,-9.999998,5,0,10.00001,4.679507,1,-15,5.000001,0,15.00001,4.017373,1,-20.00001,5,0,20.00001,3.543014,1,-25,5.000002,0,25.00002,3.190563,1,-29.99999,5,0,30.00002,2.922117,1,-34.99999,5.000003,0,35.00001,2.714393,1,-40,5.000001,0,40.00002,2.552378,1,-44.99999,5.000002,0,45.00001,2.426038,1,-49.99999,5.000002,0,50.00002,2.328501,1,-55,5.000002,0,55.00002,2.255002,1,-59.99999,5.000002,0,60.00002,2.202248,1,-65,5.000002,0,64.99998,2.168029,1,-70,5,0,69.99998,2.150977,1,-75,5.000002,0,74.99998,2.15043,1,-80,5,0,79.99998,2.166366,1,-84.99998,5.000002,0,84.99999,2.199404,1,-90,5.000001,0,90.00002,2.250861,1
16.71999,33.02036,2.032095,2.852812,0.3536234,0.1050563,0.686846,-0.5291645,0.3268268,5,13,0,0,0,-0.001998002,0,0.8559912,5.464153E-06,4.999999,0,-4.999997,4.999997,0,5.00001,4.999998,0,-9.999997,4.999997,0,10,4.81265,1,-15,4.999998,0,15.00001,4.111085,1,-20,4.999998,0,20,3.612032,1,-25,4.999997,0,25.00001,3.243033,1,-30,4.999998,0,30.00002,2.962899,1,-34.99998,5,0,35,2.746554,1,-40,4.999999,0,40.00001,2.577937,1,-45,4.999999,0,45.00002,2.446368,1,-49.99999,4.999999,0,50.00002,2.344554,1,-55,4.999999,0,55.00002,2.267442,1,-60,4.999999,0,60.00001,2.211537,1,-65,4.999998,0,64.99999,2.174473,1,-70,4.999999,0,70.00001,2.154759,1,-74.99999,4.999998,0,75.00002,2.151628,1,-80.00001,4.999998,0,79.99999,2.164958,1,-85,4.999999,0,85.00002,2.195267,1,-90,5,0,90.00002,2.243755,1
16.73999,33.02743,2.034196,2.866549,0.3550331,0.1001889,0.686846,0.3392305,0.8196608,5,13,0,0,0,-0.001998002,0,1.158891,5.464152E-06,4.999999,0,-5.000003,5,0,5.000005,5,0,-9.999997,5,0,10.00001,4.954035,1,-15,5,0,15,4.209694,1,-20,5,0,20.00001,3.684186,1,-25,5,0,25.00002,3.297631,1,-29.99999,5,0,30.00002,3.005188,1,-35,5,0,35.00001,2.779823,1,-39.99999,5.000001,0,40.00002,2.604339,1,-44.99999,5,0,45,2.467358,1,-49.99999,5,0,50.00002,2.361139,1,-54.99999,5,0,55.00002,2.280325,1,-59.99999,5,0,60.00002,2.221207,1,-64.99999,5,0,64.99998,2.181257,1,-69.99998,5,0,69.99998,2.158859,1,-74.99999,5,0,74.99999,2.153136,1,-79.99999,5,0,80.00001,2.163868,1,-85.00001,4.999999,0,85.00002,2.191469,1,-89.99999,5,0,90,2.237029,1
16.75999,33.0235,2.033088,2.896277,-0.1978868,-0.04954262,1.486391,0.3392305,0.8196608,5,13,0,0,0,-0.001998002,0,1.158891,2.732074E-06,5.000002,0,-4.999997,5,0,5.000006,5.000001,0,-9.999999,5.000002,0,10.00001,5.000001,0,-15,5.000001,0,15,4.430774,1,-20,5.000001,0,20.00001,3.842591,1,-25,5.000002,0,25.00002,3.415215,1,-29.99999,5.000003,0,30.00001,3.094586,1,-35,5.000001,0,35.00002,2.848813,1,-40,5.000001,0,40.00001,2.657947,1,-45,5.000002,0,45.00002,2.508945,1,-50,5.000002,0,50.00001,2.393009,1,-55,5.000002,0,55.00001,2.304074,1,-60.00001,5.000001,0,60.00002,2.237935,1,-64.99999,5.000002,0,65.00002,2.191702,1,-69.99999,5.000001,0,70.00002,2.163472,1,-75.00001,5.000002,0,75.00002,2.152131,1,-79.99999,5.000002,0,79.99999,2.15724,1,-85,5.000002,0,84.99999,2.178997,1,-89.99998,5.000003,0,90,2.218252,1
16.77999,33.01954,2.032096,2.926004,-0.1992718,-0.04363883,1.486392,0.3392305,0.8196608,5,13,0,0,0,-0.001998002,0,1.158891,8.196233E-06,4.999996,0,-5.000001,4.999998,0,5.000001,4.999998,0,-9.999999,4.999997,0,10.00001,4.999998,0,-15,4.999996,0,15.00001,4.681243,1,-20,4.999996,0,20.00001,4.019345,1,-25,4.999997,0,25.00001,3.545073,1,-30,4.999998,0,30.00002,3.192647,1,-35,4.999998,0,35.00001,2.924199,1,-40.00001,4.999997,0,40.00001,2.716464,1,-44.99999,4.999998,0,45.00002,2.554439,1,-50.00001,4.999997,0,50.00002,2.428092,1,-54.99999,4.999999,0,55.00002,2.330555,1,-60,4.999998,0,60.00001,2.257067,1,-65.00001,4.999998,0,65.00001,2.204335,1,-69.99998,4.999997,0,69.99999,2.17015,1,-74.99998,4.999998,0,75.00002,2.153145,1,-80.00001,4.999998,0,80.00002,2.15266,1,-85.00001,4.999998,0,84.99998,2.168677,1,-89.99999,4.999998,0,90.00001,2.201817,1
16.79999,33.01555,2.031223,2.955733,-0.2004808,-0.03769649,1.486392,0.3392305,0.8196608,5,13,0,0,0,-0.001998002,0,1.158891,4.098114E-06,4.999999,0,-5,4.999998,0,5.000007,4.999998,0,-9.999998,4.999998,0,10.00001,4.999998,0,-15,4.999998,0,15.00001,4.966934,1,-20,4.999998,0,20.00001,4.217473,1,-24.99999,4.999999,0,25.00001,3.688925,1,-30,4.999997,0,30.00001,3.300422,1,-34.99999,5,0,35.00001,3.006657,1,-40,4.999998,0,40.00001,2.780342,1,-45,4.999999,0,45.00001,2.604145,1,-49.99999,4.999999,0,50.00002,2.466602,1,-55.00001,4.999999,0,55.00002,2.359919,1,-60,4.999998,0,60,2.278706,1,-65,4.999999,0,65.00001,2.219223,1,-69.99999,4.999999,0,70.00002,2.178928,1,-74.99999,4.999999,0,75.00002,2.156187,1,-80.00001,4.999998,0,80.00002,2.150111,1,-84.99999,4.999999,0,85.00002,2.160466,1,-89.99998,4.999999,0,90.00002,2.18765,1
16.81999,33.01154,2.030469,2.98546,-0.2015127,-0.03172086,1.486392,0.3392305,0.8196608,5,13,0,0,0,-0.001998002,0,1.158891,5.464153E-06,4.999999,0,-5.000001,4.999999,0,5.000004,5,0,-9.999996,4.999998,0,10.00001,4.999998,0,-15,4.999999,0,15.00002,4.999998,0,-20,4.999999,0,20,4.440709,1,-25,4.999999,0,25.00001,3.848836,1,-29.99999,5,0,30.00002,3.419143,1,-35,5,0,35,3.096961,1,-40.00001,4.999999,0,40.00001,2.850091,1,-45,4.999999,0,45,2.658411,1,-50,5,0,50.00002,2.508779,1,-55.00001,5,0,55.00002,2.392331,1,-60,4.999999,0,60.00001,2.302963,1,-65,4.999999,0,64.99999,2.236439,1,-69.99999,4.999999,0,69.99998,2.18985,1,-74.99999,4.999999,0,75.00001,2.161273,1,-80.00001,4.999999,0,80.00002,2.149583,1,-85.00001,4.999999,0,85.00001,2.154325,1,-89.99998,5,0,90.00002,2.175684,1
16.83999,33.00751,2.029834,3.015188,-0.2023666,-0.0257172,1.486392,-0.5032851,-0.9153918,5,13,0,0,0,-0.001998002,0,1.418677,5.464153E-06,4.999999,0,-5,5,0,5.000001,5.000001,0,-9.999997,5,0,10.00001,4.999999,0,-15,4.999998,0,15.00001,5,0,-20.00001,4.999998,0,20.00002,4.693722,1,-25,5,0,25.00002,4.027313,1,-29.99999,5,0,30.00002,3.550268,1,-35,5,0,35.00001,3.196018,1,-40,5,0,40.00002,2.926297,1,-44.99999,5,0,45.00002,2.717632,1,-50,5,0,50.00002,2.554895,1,-55.00001,5,0,55.00002,2.427981,1,-60,5,0,60,2.329973,1,-65.00001,5.000001,0,65.00001,2.256074,1,-69.99999,4.999999,0,69.99999,2.202969,1,-75,5,0,74.99999,2.16843,1,-80.00001,4.999999,0,80.00002,2.151075,1,-84.99999,5,0,85,2.150231,1,-90.00001,5,0,89.99999,2.165864,1
16.85999,33.01241,2.030458,2.988068,0.2443374,0.03780942,-1.356018,-0.5032851,-0.9153918,5,13,0,0,0,-0.001998002,0,1.418677,6.830191E-06,4.999999,0,-5.000001,4.999999,0,5.000002,5,0,-9.999997,4.999997,0,10.00001,4.999998,0,-15,4.999999,0,15.00001,5,0,-19.99999,5,0,20.00001,4.461736,1,-25,5,0,25.00002,3.863796,1,-29.99999,5,0,30.00001,3.430203,1,-35,4.999999,0,35.00002,3.105356,1,-40,4.999999,0,40.00002,2.856573,1,-44.99999,5,0,45.00002,2.663462,1,-49.99999,5,0,50,2.51272,1,-55.00001,4.999999,0,55.00002,2.395381,1,-60,4.999999,0,60.00001,2.305274,1,-65,5,0,65.00001,2.238115,1,-70,4.999999,0,70.00001,2.190962,1,-75.00001,5,0,75.00002,2.161868,1,-79.99998,5,0,80.00002,2.149683,1,-85.00001,4.999999,0,85.00001,2.153935,1,-89.99999,5,0,90.00001,2.174788,1
16.87999,33.0173,2.031214,2.960947,0.2432224,0.04442123,-1.356018,-0.5032851,-0.9153918,5,13,0,0,0,-0.001998002,0,1.418677,5.464149E-06,5.000002,0,-5,5.000001,0,5.000008,5.000002,0,-9.999998,5.000001,0,10.00001,5.000001,0,-15,5.000001,0,15.00001,5.000001,0,-20,5,0,20,4.254963,1,-25,5.000001,0,25.00001,3.71598,1,-30,5.000001,0,30.00002,3.320624,1,-35,5.000002,0,35.00001,3.022094,1,-40,5.000001,0,40.00001,2.79231,1,-45,5.000003,0,45,2.613486,1,-50,5.000003,0,50.00001,2.473882,1,-55,5.000003,0,55.00002,2.365525,1,-60,5.000002,0,60.00002,2.282909,1,-64.99999,5.000002,0,65,2.22221,1,-70,5.000001,0,70,2.180822,1,-75,5.000002,0,74.99998,2.157065,1,-79.99998,5.000002,0,80.00002,2.150006,1,-85.00001,5.000002,0,85.00001,2.159373,1,-89.99999,5.000003,0,90.00001,2.185529,1
16.89999,33.02217,2.032103,2.933827,0.2419282,0.05100034,-1.356018,-0.5032851,-0.9153918,5,13,0,0,0,-0.001998002,0,1.418677,2.732077E-06,4.999998,0,-5.000001,4.999997,0,5.000007,4.999998,0,-9.999996,4.999999,0,10.00001,4.999997,0,-15,4.999997,0,15.00001,4.753281,1,-20,4.999998,0,20.00001,4.069738,1,-24.99999,4.999999,0,25.00001,3.581905,1,-30,4.999998,0,30.00001,3.22039,1,-35,4.999999,0,35,2.945522,1,-40,4.999998,0,40.00001,2.733049,1,-45,4.999998,0,45.00001,2.567393,1,-50,4.999998,0,50.00001,2.438165,1,-55.00001,4.999999,0,55.00002,2.338266,1,-60,4.999998,0,60.00001,2.262775,1,-65.00001,4.999999,0,65,2.208286,1,-69.99999,4.999998,0,70.00002,2.172505,1,-75.00001,4.999997,0,75.00003,2.153997,1,-79.99999,4.999997,0,80.00002,2.152042,1,-84.99999,4.999998,0,85.00001,2.166564,1,-90,4.999999,0,90.00002,2.198125,1
16.91999,33.02701,2.033124,2.906707,0.2404562,0.05754194,-1.356018,-0.5032851,-0.9153918,5,13,0,0,0,-0.001998002,0,1.418677,8.196233E-06,4.999997,0,-5,4.999998,0,5.00001,4.999998,0,-9.999995,4.999998,0,10.00001,4.999998,0,-15,4.999998,0,15.00001,4.515864,1,-20,4.999998,0,20.00001,3.903091,1,-25,4.999998,0,25.00003,3.459934,1,-29.99999,4.999999,0,30.00002,3.12853,1,-35,4.999999,0,35.00001,2.875031,1,-39.99999,4.999999,0,40.00002,2.67839,1,-44.99999,5,0,45.00001,2.524912,1,-50,4.999999,0,50.00002,2.405385,1,-55,5,0,55.00002,2.313473,1,-60,5,0,60.00001,2.244782,1,-64.99998,5,0,65.00002,2.196286,1,-69.99998,4.999998,0,69.99998,2.165977,1,-75,4.999999,0,74.99998,2.152653,1,-80,4.999998,0,80.00001,2.155799,1,-84.99998,4.999999,0,85.00001,2.175535,1,-90,4.999999,0,90.00002,2.212631,1
16.93999,33.03182,2.034275,2.879586,0.2388076,0.06404127,-1.356018,-0.6504305,-0.048921,5,13,0,0,0,-0.001998002,0,0.6993515,5.46415E-06,5.000001,0,-5,5,0,5.000006,5.000001,0,-9.999994,5.000001,0,10.00001,5.000001,0,-15,5.000002,0,15.00001,4.304508,1,-20,5.000001,0,20.00002,3.752575,1,-25,5.000002,0,25.00002,3.348686,1,-29.99999,5.000001,0,30.00002,3.044207,1,-35,5.000001,0,35.00002,2.810087,1,-40,5.000002,0,40,2.627978,1,-44.99999,5.000002,0,45.00001,2.485803,1,-50,5.000001,0,50.00002,2.375372,1,-55,5.000001,0,55.00002,2.291029,1,-59.99999,5.000001,0,60.00002,2.228853,1,-65,5.000002,0,65.00001,2.18616,1,-70.00001,5,0,69.99998,2.161211,1,-75,5.000003,0,74.99999,2.153026,1,-80,5.000001,0,80.00001,2.161289,1,-85.00001,5.000002,0,84.99999,2.186319,1,-89.99999,5.000002,0,90.00003,2.2291,1
16.95999,33.04058,2.036624,2.87753,0.4377609,0.1183602,-0.1028098,-0.6504305,-0.048921,5,13,0,0,0,-0.001998002,0,0.6993515,8.196226E-06,5,0,-4.999998,5,0,5.000007,5,0,-9.999998,5.000001,0,10.00001,5.000001,0,-15,5.000001,0,15.00001,4.293928,1,-20,5.000001,0,20.00001,3.745683,1,-25,5.000001,0,25.00002,3.344156,1,-29.99999,5.000002,0,30.00002,3.041285,1,-35,5.000002,0,35,2.808316,1,-40,5.000002,0,40.00001,2.62707,1,-45,5.000001,0,45.00002,2.485571,1,-50,5.000001,0,50.00002,2.375692,1,-55,5.000002,0,55.00001,2.29182,1,-60,5.000001,0,60.00001,2.230061,1,-64.99998,5.000001,0,65.00002,2.187758,1,-70,5.000001,0,70.00002,2.163185,1,-74.99998,5.000002,0,74.99998,2.15538,1,-79.99998,5.000002,0,80.00002,2.164042,1,-85,5.000001,0,85.00001,2.189504,1,-89.99999,5.000002,0,90.00002,2.232768,1
16.97999,33.04934,2.038991,2.875474,0.4375165,0.11926,-0.1028104,-0.6504305,-0.048921,5,13,0,0,0,-0.001998002,0,0.6993515,5.464151E-06,5,0,-5.000001,5.000001,0,5.000004,5,0,-9.999996,4.999998,0,10.00001,4.999999,0,-15,4.999999,0,15.00002,4.283476,1,-20,5,0,20,3.738879,1,-25,5,0,25.00001,3.339689,1,-30,5,0,30.00002,3.038411,1,-35,5,0,35.00002,2.806585,1,-40,5,0,40.00002,2.626198,1,-44.99999,5,0,45,2.485371,1,-50,5,0,50.00001,2.376041,1,-55,5.000001,0,55.00003,2.292638,1,-60,5,0,60.00001,2.231297,1,-65,5,0,64.99998,2.189382,1,-70,5,0,69.99999,2.165186,1,-74.99998,5,0,74.99998,2.157762,1,-80,4.999999,0,80.00002,2.166823,1,-85,5.000001,0,84.99998,2.192719,1,-90,5,0,90.00002,2.236468,1
16.99999,33.05809,2.041377,2.873418,0.4372703,0.1201594,-0.1028104,-0.6504305,-0.048921,5,13,0,0,0,-0.001998002,0,0.6993515,8.196228E-06,5,0,-4.999998,4.999999,0,5.000007,5,0,-9.999995,4.999999,0,10,5,0,-15,5,0,15,4.273154,1,-20,5.000001,0,20.00001,3.73216,1,-25,5,0,25.00002,3.335287,1,-30,5,0,30.00002,3.035589,1,-35,5.000001,0,35,2.804897,1,-40.00001,5,0,40.00001,2.625362,1,-44.99999,5.000001,0,45.00002,2.485202,1,-50,5,0,50.00002,2.376419,1,-55,5.000001,0,55.00001,2.293484,1,-60,5.000001,0,60.00001,2.232559,1,-64.99999,5.000001,0,65,2.191032,1,-69.99999,5,0,69.99999,2.167214,1,-75.00001,5.000001,0,75.00003,2.160171,1,-80,5,0,80,2.169633,1,-85,5,0,85,2.195964,1,-90,5,0,90,2.2402,1
17.01999,33.06683,2.04378,2.871361,0.4370223,0.1210582,-0.1028104,-0.6504305,-0.048921,5,13,0,0,0,-0.001998002,0,0.6993515,0,5,0,-5.000001,4.999999,0,5.000005,5,0,-9.999996,5,0,10.00001,4.999999,0,-15,4.999999,0,15.00001,4.262956,1,-20,5,0,20.00001,3.725527,1,-25,4.999999,0,25.00001,3.330947,1,-30,5,0,30.00002,3.032815,1,-34.99999,5.000001,0,35.00001,2.803249,1,-40,5,0,40.00002,2.624559,1,-45,5,0,45.00001,2.485065,1,-50,5,0,50.00002,2.376827,1,-54.99999,5,0,55.00001,2.294357,1,-60,5,0,60.00002,2.233848,1,-65,5,0,65.00002,2.192709,1,-70,5,0,70.00001,2.169267,1,-75,5.000001,0,75.00002,2.162607,1,-80,5,0,79.99999,2.17247,1,-84.99999,5.000001,0,85.00002,2.199239,1,-89.99999,5.000001,0,90,2.243965,1
17.03999,33.07557,2.046201,2.869306,0.4367723,0.1219565,-0.1028104,-0.8250681,-0.74784,5,13,0,0,0,-0.001998002,0,1.572908,5.464152E-06,5,0,-5.000001,4.999999,0,5.00001,4.999998,0,-9.999998,4.999999,0,10.00001,4.999999,0,-15,4.999998,0,15.00001,4.252881,1,-20,5,0,20.00001,3.718978,1,-24.99999,4.999999,0,25.00001,3.326669,1,-30,5,0,30.00001,3.030091,1,-34.99998,5.000002,0,35.00001,2.801642,1,-40,5,0,40.00001,2.623793,1,-45,5,0,45.00001,2.48496,1,-50,5,0,50,2.377264,1,-55,5,0,55.00002,2.295257,1,-60.00001,5,0,60,2.235164,1,-65,5,0,65,2.194412,1,-70.00001,5,0,70.00002,2.171348,1,-74.99998,5,0,75.00002,2.16507,1,-79.99999,5,0,80.00002,2.175337,1,-85,5,0,84.99999,2.202543,1,-89.99999,5,0,90.00002,2.247763,1
17.05999,33.08262,2.048168,2.849322,0.3501368,0.1053519,-0.9991881,-0.8250681,-0.74784,5,13,0,0,0,-0.001998002,0,1.572908,2.732075E-06,5.000001,0,-5,5,0,5.000005,5.000002,0,-9.999994,5.000001,0,10.00001,4.815005,1,-15,5.000001,0,15.00001,4.118418,1,-20,5.000001,0,20,3.621991,1,-25,5.000001,0,25.00002,3.25447,1,-29.99999,5.000001,0,30.00002,2.975221,1,-35,5.000002,0,35,2.759448,1,-40,5.000001,0,40.00002,2.591242,1,-45,5.000002,0,45.00002,2.460012,1,-50,5.000001,0,50,2.358518,1,-55.00001,5.000001,0,55.00001,2.281744,1,-60,5.000001,0,60.00002,2.226219,1,-65,5.000002,0,65.00002,2.189601,1,-69.99999,5.000001,0,70.00001,2.170419,1,-74.99998,5.000001,0,75.00002,2.167925,1,-79.99998,5.000001,0,79.99998,2.182026,1,-85,5.000002,0,84.99998,2.213265,1,-89.99999,5.000001,0,90.00001,2.262883,1
17.07999,33.08962,2.050276,2.829338,0.3479616,0.1123274,-0.9991878,-0.8250681,-0.74784,5,13,0,0,0,-0.001998002,0,1.572908,1.092831E-05,4.999996,0,-5.000001,4.999997,0,5.000001,4.999998,0,-9.999998,4.999997,0,10.00001,4.636757,1,-15,4.999998,0,15.00002,3.994219,1,-20,4.999997,0,20,3.531697,1,-25,4.999997,0,25.00001,3.186911,1,-29.99999,4.999998,0,30.00001,2.92373,1,-35,4.999999,0,35.00002,2.719821,1,-40,5,0,40.00002,2.560719,1,-45,4.999999,0,45.00001,2.436723,1,-50,4.999999,0,50.00001,2.341175,1,-55,4.999998,0,55.00002,2.269458,1,-60,4.999998,0,60,2.218385,1,-64.99999,4.999999,0,64.99998,2.185829,1,-70.00001,4.999998,0,70,2.170496,1,-74.99998,4.999997,0,75.00001,2.171789,1,-79.99999,4.999997,0,80.00002,2.18976,1,-84.99999,4.999998,0,85,2.225105,1,-90,4.999998,0,90.00001,2.279242,1
17.09999,33.09658,2.052523,2.809354,0.3456475,0.119258,-0.9991878,-0.8250681,-0.74784,5,13,0,0,0,-0.001998002,0,1.572908,1.092831E-05,4.999997,0,-5.000003,4.999999,0,5.000001,4.999998,0,-9.999997,4.999997,0,10.00001,4.473556,1,-15,4.999997,0,15.00001,3.879268,1,-20,4.999998,0,20.00001,3.447521,1,-24.99999,4.999999,0,25.00001,3.123645,1,-30,4.999997,0,30.00001,2.8754,1,-35,4.999999,0,35.00001,2.682621,1,-40,4.999999,0,40.00001,2.532127,1,-45,4.999999,0,45,2.415025,1,-49.99999,4.999999,0,50.00001,2.325189,1,-55,4.999998,0,55.00002,2.258368,1,-59.99999,4.999999,0,60.00002,2.211643,1,-64.99999,4.999999,0,65.00002,2.183089,1,-70,4.999998,0,69.99999,2.17158,1,-74.99999,4.999999,0,75.00002,2.176671,1,-80,4.999998,0,80,2.198556,1,-84.99999,4.999999,0,85.00001,2.238093,1,-90,4.999999,0,90.00003,2.296879,1
17.11999,33.1035,2.054908,2.789371,0.3431956,0.1261412,-0.9991878,-0.8250681,-0.74784,5,13,0,0,0,-0.001998002,0,1.572908,2.732075E-06,5.000002,0,-4.999996,5,0,5.000015,5,0,-10,5.000001,0,10.00001,4.3237,1,-15,5,0,15.00001,3.772671,1,-20,5.000001,0,20.00001,3.368957,1,-25,5.000001,0,25,3.064361,1,-30,5.000001,0,30.00001,2.830029,1,-35,5.000002,0,35.00002,2.647709,1,-40,5.000002,0,40,2.505372,1,-45,5.000002,0,45,2.394854,1,-49.99999,5.000002,0,50.00001,2.310516,1,-55,5.000001,0,55.00002,2.248446,1,-60,5.000001,0,59.99999,2.205974,1,-64.99999,5.000002,0,64.99999,2.18137,1,-70.00001,5.000001,0,69.99999,2.17367,1,-74.99999,5.000001,0,75.00002,2.182575,1,-80.00001,5.000001,0,79.99998,2.208431,1,-85,5.000001,0,85.00001,2.252253,1,-90,5.000001,0,90,2.315831,1
17.13999,33.11037,2.057432,2.769387,0.3406066,0.1329739,-0.9991878,0.5027679,-0.8713298,5,13,0,0,0,-0.001998002,0,1.374098,5.46415E-06,5.000002,0,-5.000003,5.000002,0,4.999997,4.907111,1,-9.999994,5,0,10.00001,4.185736,1,-15,5.000001,0,15.00001,3.673646,1,-20,5.000001,0,20,3.295547,1,-25,5.000001,0,25.00003,3.008773,1,-29.99999,5.000001,0,30.00001,2.787432,1,-34.99999,5.000003,0,35.00002,2.614961,1,-40,5.000002,0,40.00001,2.480368,1,-44.99999,5.000002,0,45.00002,2.37615,1,-50,5.000002,0,50.00001,2.297114,1,-54.99999,5.000002,0,55.00002,2.239664,1,-60,5.000001,0,60.00002,2.201362,1,-64.99998,5.000002,0,65,2.180664,1,-70.00001,5.000001,0,70.00002,2.176765,1,-74.99999,5.000002,0,74.99998,2.189514,1,-80,5.000001,0,80,2.219402,1,-85.00001,5.000002,0,85.00001,2.267616,1,-89.99999,5.000003,0,89.99999,2.336144,1
17.15999,33.10561,2.055576,2.742734,-0.2349907,-0.09903643,-1.332621,0.5027679,-0.8713298,5,13,0,0,0,-0.001998002,0,1.374098,0,4.999998,0,-5.000001,4.999998,0,5.000007,4.653919,1,-10,4.999997,0,10,4.008091,1,-15,4.999997,0,15.00001,3.543345,1,-20,4.999998,0,20.00001,3.19698,1,-25,4.999999,0,25.00002,2.932632,1,-30,4.999997,0,30.00002,2.727837,1,-34.99999,4.999999,0,35,2.568047,1,-40,4.999999,0,40.00003,2.443508,1,-45,4.999998,0,45,2.347529,1,-50,4.999998,0,50,2.275468,1,-55,4.999998,0,55.00002,2.224123,1,-60,4.999998,0,60,2.191353,1,-64.99999,4.999999,0,65.00001,2.175854,1,-70.00001,4.999997,0,69.99999,2.177025,1,-74.99999,4.999998,0,74.99999,2.19491,1,-79.99998,4.999999,0,79.99999,2.230205,1,-85.00001,4.999998,0,85,2.284324,1,-89.99999,4.999998,0,90.00001,2.359538,1
17.17999,33.10091,2.053595,2.716082,-0.232268,-0.1052636,-1.332621,0.5027679,-0.8713298,5,13,0,0,0,-0.001998002,0,1.374098,5.464153E-06,4.999999,0,-5.000001,4.999998,0,4.999999,4.427942,1,-10,4.999999,0,10.00001,3.847046,1,-15,4.999998,0,15.00001,3.423924,1,-20,4.999998,0,20,3.105953,1,-25,4.999999,0,25.00002,2.861948,1,-30,4.999999,0,30.00002,2.672348,1,-35,5,0,35.00002,2.524327,1,-40,4.999999,0,40.00002,2.409215,1,-45,4.999999,0,45,2.321039,1,-50,4.999999,0,50.00001,2.255649,1,-55.00001,4.999999,0,55,2.210203,1,-60,4.999999,0,59.99999,2.182837,1,-65,5,0,64.99998,2.172472,1,-70,4.999998,0,69.99998,2.178708,1,-74.99999,4.999999,0,75.00002,2.201785,1,-80,4.999999,0,80,2.242605,1,-85.00001,4.999999,0,85,2.302826,1,-90,4.999999,0,90,2.385022,1
17.19999,33.09627,2.051489,2.68943,-0.2293803,-0.111416,-1.332621,0.5027679,-0.8713298,5,13,0,0,0,-0.001998002,0,1.374098,5.464154E-06,4.967216,1,-4.999998,4.999998,0,5.000007,4.225157,1,-9.999996,4.999999,0,10,3.700499,1,-15,4.999998,0,15.00002,3.314182,1,-20,5,0,20.00001,3.021724,1,-25,4.999999,0,25.00001,2.796253,1,-29.99999,5,0,30.00001,2.620652,1,-35,4.999998,0,35.00002,2.483588,1,-40,5,0,40.00001,2.377342,1,-44.99999,5,0,45.00002,2.296576,1,-50,4.999999,0,50.00001,2.237586,1,-55,4.999999,0,55.00003,2.197859,1,-60,5,0,60.00002,2.175788,1,-65,4.999999,0,64.99999,2.170511,1,-69.99998,4.999999,0,70.00002,2.181824,1,-75,4.999999,0,75.00003,2.210165,1,-79.99999,4.999999,0,80.00002,2.256652,1,-85,4.999999,0,85,2.323197,1,-89.99999,5,0,90.00002,2.412706,1
